pmt,amax,taumax,amin,taumin,eamax,etaumax,eamin,etaumin,npoints,nfitpoints,chi2,ndof,voltage
166,0.5205541226901694,2914666892.3081546,0.1805821249778576,169.26477912645444,0.01049485344747299,6.295023660586205e-13,0.007459904751373228,23.508415305130953,40,40,0.6611345464026512,36,1718.0
167,0.4543072849179626,119407044.36136304,0.28023829613854373,310.28691742771736,0.018564609871043608,6.255253635335745e-10,0.01626665931386006,34.220843391843054,40,40,0.20469766334215045,36,1541.0
168,0.647464114814189,3043.9161008721294,0.061728532964950865,159.28951304562597,0.11559581342098137,3310.95536160694,0.11164137373398013,236.59275010245014,40,40,0.22044190025187466,36,1687.0
169,0.4530890962374179,2607.8939671591024,0.11763741890788494,68.86100539610325,0.017575055127022822,872.886285551767,0.01408429187700282,15.726715787567494,40,40,0.2565011007180123,36,1952.0
170,0.5078575394528188,97358781.51748492,0.2011741618795601,272.8899770314338,0.011998502624637674,1.0395037379799287e-09,0.010032953009265459,29.124853952884735,40,40,0.15001411820564625,36,1648.0
171,0.522139025263606,88841442.35450855,0.20176739539021685,262.390195801261,0.01752561411954108,1.7240878251028753e-09,0.014347999296792766,41.921354656130596,40,40,0.26344242505883525,36,1658.0
172,0.6470299618037217,1504.6766116082517,0.03904012734051217,59.04702355563222,0.013139336436931883,163.46857556685663,0.010458372109100111,34.28623197049239,40,40,0.268225795627883,36,1706.0
173,0.4474843500559661,187171143.41234913,0.19726350533819234,210.51070979339454,0.0064440853833153695,8.771745349512883e-11,0.004826221158201702,14.29420856833418,40,40,0.11159373892221401,36,1541.0
174,0.524612781234676,3238.2299364416376,0.14448775007544992,180.82844270823443,0.1266214622744276,4640.476135974062,0.12366777093344387,117.0497851330183,40,40,0.15680752994706262,36,1683.0
175,0.3892615534729586,4033060986.708418,0.1599254615740861,125.58531431286067,0.004271433342258762,1.2146816681998439e-12,0.003831863317132341,10.192227970704971,40,40,0.2680355948777646,36,1793.0
176,0.606435931443846,1660.8878242063033,0.05348751692228049,52.457281111232696,0.008583149587416357,147.09876496960817,0.00725978956300839,16.62083757500093,40,40,0.25902228048449305,36,1605.0
177,0.4137343975622109,5716.948566063483,0.18285290811302218,152.32325571046366,0.09507028037628557,15840.69675852122,0.09151543507403648,66.11701735453974,40,40,0.2635029447399072,36,1639.0
178,0.5406098578541022,1200322308.8420832,0.16726116713911093,200.68649019549636,0.007967048694119138,4.824980614242241e-12,0.00585213601702772,20.52559383720222,40,40,0.1659978417007034,36,1674.0
179,0.4688457898800709,72638.20427242876,0.23409537614918874,376.7408801442376,0.713453605570364,8686201.008860907,0.7107804294814679,718.5508584582124,40,40,0.1710097884336494,36,1605.0
180,0.40930555924035683,703056658.0413175,0.2304820292074374,203.28774293465835,0.010686755502495367,6.565160562924873e-12,0.008299329460302818,19.24803542169081,41,41,0.36308261721672763,37,1745.0
181,0.46216967012684124,42394839.53718564,0.3201778042580273,462.3442771259215,0.04613356256010032,2.300196829063357e-08,0.043554389961533026,94.64585714384837,41,41,0.31051883879349307,37,1594.0
182,0.4950364006081613,760502700.2626196,0.22090200385637718,244.44642592759013,0.011589910137401217,1.5688176432352953e-11,0.009468335528271544,24.05332665417818,41,41,0.298600884832951,37,1698.0
183,0.7064312255024408,1076.866426283339,0.018932020280955024,40.97059522743689,0.011619436546634335,78.69861373631609,0.013353994637903007,66.20194376324051,41,41,0.8512934839599875,37,1708.0
184,0.35503831274636255,253202230.41278383,0.3712660061547975,494.62436104382704,0.05179804816535955,4.91280292359649e-10,0.049338299515425135,95.50882912906617,41,41,0.3012375688596833,37,1597.0
185,0.719086825129422,1475.217674903333,0.011625205364101054,64.45255128069587,0.01423029209824633,146.60625428503954,0.01126033026832591,122.11431530511437,41,41,0.23458372362695373,37,1644.0
186,0.45687345461695567,233720879.64348534,0.26618742636333115,272.16465544289827,0.016986262899672415,1.2122376551817242e-10,0.014423412967387425,30.663132681646676,41,41,0.3845619036913875,37,1649.0
187,0.3579884876000601,284876491.4990647,0.25154410278155664,322.68248121195006,0.016699283861143513,1.0468129687597931e-10,0.01509536810391689,33.991863510849775,41,41,0.16922543726456704,37,1639.0
188,0.5145410467507101,52128976.62963108,0.24832153804368712,373.6314387944544,0.031743667285101335,1.208599699403491e-08,0.02900505745038698,73.44200374368033,41,41,0.46662978725437676,37,1676.0
189,0.7392454766248377,1793.4674764752988,0.03906274888884112,122.17208889616116,0.05642890955039774,581.5929964312139,0.05325272589514979,155.78709633086606,41,41,0.1880637103840442,37,1577.0
190,0.5695409134177221,1570.4077260811687,0.10124741995372315,114.85425148630573,0.04245975346213082,455.76968910343,0.04003302158293371,42.758386090426264,41,41,0.17179642269827436,37,1815.0
191,0.39896990759646594,7914.302569596168,0.2232704074861909,199.34887063241703,0.13634783517581361,37838.55432545921,0.13418677509246987,88.42743193719411,41,41,0.22461600806901763,37,1763.0
192,0.6360010616913291,4692.625259518082,0.06693438444585836,150.85925653733102,0.09240206253213985,6712.46869023267,0.08861519533874007,176.22845490767952,41,41,0.22400215161215498,37,1631.0
193,0.4911224430742571,157750977.83552188,0.2253766143998792,317.9702089551559,0.025517653490881934,9.04051211866198e-10,0.022583466957611025,59.14222256103986,41,41,0.46922220088469563,37,1745.0
194,0.3552975528884114,862020787.2107815,0.3442176628231273,432.6425111180728,0.037909948463407596,2.765407275108276e-11,0.03553179614383007,69.02946641359469,41,41,0.29852299402403,37,1627.0
195,0.4665086872140978,1802.6764338204002,0.11591031848646723,146.37672772578625,0.1053483136971635,1550.392502921584,0.10234766623842294,101.02227985856845,41,41,0.24402961007811835,37,1960.0
196,0.4169906227770528,545427552.7843273,0.273774411614825,271.0046881701516,0.019466054358254117,2.4209041734923862e-11,0.01661654489204169,33.83654285528701,41,41,0.4261222095186573,37,1691.0
197,0.42412679529319486,28326092.20655344,0.23344956917313062,300.06003915112393,0.015614820103832644,1.1369645315427105e-08,0.013701338807559136,33.55542999953491,41,41,0.30370950950509973,37,1616.0
198,0.43988811280093665,320335724.82228965,0.24461853871814826,278.68719713991123,0.012902842223808421,6.120530980405476e-11,0.011031337251159165,25.642811342153173,41,41,0.19153494828122622,37,1906.0
