pmt,nentries,mu,emu,q,eq,sigma,esigma,amplitude,eamplitude,chi2,ndf,fitstatus
252,18467,0.306890,0.017053,0.690768,0.006714,0.336062,0.006927,2108.667480,104.616356,141.694107,36,0
253,19490,0.328473,0.014096,0.580292,0.005995,0.274786,0.005156,2218.691162,84.822586,71.382668,36,0
254,21599,0.259978,0.013110,0.682371,0.005536,0.303620,0.005252,2431.617676,111.540833,130.678680,36,0
255,21916,0.249148,0.015716,0.658344,0.006910,0.326404,0.006763,2314.434326,134.740631,57.582996,36,0
256,19254,0.383094,0.016558,0.686587,0.005990,0.307660,0.005886,1753.602661,65.082405,129.130920,36,0
257,23061,0.373141,0.015794,0.575261,0.006505,0.271570,0.005652,1840.935303,68.103065,84.098427,36,0
258,18222,0.304137,0.016307,0.679174,0.006373,0.323470,0.006590,2066.446045,99.358887,74.295837,36,0
259,22224,0.315549,0.016310,0.635877,0.006870,0.318722,0.006627,2192.829346,102.083450,84.781319,36,0
260,16793,0.338083,0.016304,0.577395,0.006663,0.266605,0.006112,1612.470581,69.659210,56.488129,36,0
261,19277,0.215736,0.017792,0.745199,0.006937,0.367799,0.007158,2730.651611,206.507965,146.188263,36,0
262,16830,0.310994,0.014732,0.592521,0.006090,0.271678,0.005424,1933.038696,82.654442,67.501442,36,0
263,17685,0.269776,0.012021,0.564585,0.005148,0.242944,0.004334,2169.090088,89.077026,128.904984,36,0
264,16624,0.326959,0.015796,0.669747,0.005846,0.288034,0.005693,1631.629761,70.579468,136.897552,36,0
265,13548,0.394711,0.016826,0.399329,0.007352,0.164544,0.004695,1222.305176,48.483837,208.536942,36,0
266,17039,0.002590,0.000038,1.014508,0.009855,0.549532,0.011382,166330.000000,124616.929688,447.453369,36,0
267,14290,0.406484,0.016325,0.415645,0.007331,0.175326,0.004878,1341.119141,48.931686,171.548096,36,0
268,14333,0.280284,0.014820,0.679790,0.005806,0.286353,0.005488,1621.934204,77.058586,84.153603,36,0
269,18083,0.178126,0.018540,0.802011,0.006645,0.359109,0.007197,2362.466797,226.912247,120.168236,36,0
270,15016,0.286307,0.015503,0.546594,0.007357,0.259527,0.005975,1671.805908,82.794716,93.003548,36,0
271,18996,0.219312,0.011705,0.656939,0.005349,0.275828,0.004609,2367.696289,116.532326,134.736877,36,0
272,14444,0.228039,0.016007,0.707524,0.006741,0.329664,0.006506,2068.268066,133.037643,89.302269,36,0
273,18084,0.221337,0.012635,0.671725,0.005424,0.293006,0.004907,2567.673584,137.201630,126.007912,36,0
274,15017,0.235024,0.015903,0.683068,0.007077,0.327390,0.006715,2122.469238,132.599609,97.729141,36,0
275,18434,0.271272,0.015618,0.666265,0.006715,0.326055,0.006452,2337.318359,122.180038,122.298607,36,0
276,19567,0.283568,0.015508,0.650293,0.006990,0.325041,0.006254,2333.852539,114.894707,130.192535,36,0
277,18862,0.193835,0.014050,0.752840,0.005867,0.342381,0.005723,3090.580078,206.785156,145.806778,36,0
278,16299,0.316627,0.022468,0.691530,0.009004,0.368038,0.009103,1738.448242,109.568268,158.181458,36,0
279,19435,0.471670,0.016177,0.356291,0.006808,0.137680,0.003528,1180.501953,39.592358,349.193024,36,0
280,18001,0.216591,0.014867,0.744279,0.006063,0.343953,0.006091,2786.433594,176.057144,167.114182,36,0
281,20031,0.287762,0.011718,0.617996,0.004568,0.260119,0.004273,2429.553711,90.555901,105.385521,36,0
282,24688,0.268524,0.015906,0.688707,0.006915,0.331991,0.006518,2232.056885,119.733826,195.285416,36,0
283,20013,0.268962,0.011361,0.610852,0.004710,0.259489,0.004158,2560.075439,99.181129,113.785980,36,0
284,21441,0.193290,0.013647,0.765855,0.005320,0.340402,0.005305,3404.261963,224.144318,225.903976,36,0
285,20166,0.248864,0.013242,0.675924,0.005685,0.314095,0.005417,2709.299805,132.182755,119.410210,36,0
286,20491,0.339640,0.012235,0.624666,0.004348,0.254249,0.004150,2188.855225,69.788261,94.076477,36,0
287,20858,0.275676,0.011632,0.622197,0.004890,0.263740,0.004431,2445.095947,93.629219,109.300873,36,0
288,22462,0.244151,0.018194,0.685741,0.007608,0.367177,0.007621,2701.393311,185.885529,104.225761,36,0
289,21463,0.269557,0.011244,0.664738,0.004373,0.272691,0.004069,2638.425537,99.202225,94.584023,36,0
290,20988,0.309847,0.013718,0.590720,0.005910,0.282226,0.005230,2405.294434,95.835915,85.781021,36,0
291,21020,0.261036,0.013104,0.680109,0.005343,0.313061,0.005332,2761.950195,126.200699,94.339310,36,0
292,21715,0.271687,0.011096,0.518577,0.004814,0.217483,0.003863,2470.323486,93.520027,185.374207,36,0
293,20764,0.270378,0.012883,0.686051,0.005329,0.308790,0.005004,2639.335938,113.303154,133.031754,36,0
294,21210,0.194690,0.014605,0.695796,0.006761,0.349911,0.006272,3414.275879,240.614395,211.294449,36,0
295,25865,0.251869,0.012153,0.668017,0.005228,0.298076,0.004897,2748.569580,120.937363,132.632812,36,0
296,20982,0.323649,0.012121,0.532344,0.004947,0.232385,0.004183,2388.338379,81.094307,118.836464,36,0
297,18361,0.218883,0.012141,0.726956,0.004946,0.308263,0.004752,2849.039062,145.531281,162.178513,36,0
298,20497,0.305091,0.015510,0.640121,0.006716,0.312021,0.006129,2145.083984,97.534996,104.679588,36,0
299,22020,0.287798,0.013203,0.647731,0.005535,0.297437,0.005137,2482.271484,102.747520,107.112221,36,0
300,20282,0.203610,0.013496,0.749809,0.005640,0.340379,0.005555,3214.854736,195.929459,218.752838,36,0
301,22256,0.272635,0.011970,0.615126,0.005084,0.271949,0.004586,2589.368652,103.565582,81.675804,36,0
302,22092,0.270722,0.018624,0.723288,0.007411,0.362255,0.007706,2276.452148,140.920929,175.386963,36,0
303,21858,0.298144,0.012766,0.645735,0.005255,0.292829,0.004896,2526.465332,97.041466,137.461792,36,0
304,20678,0.222457,0.010946,0.705233,0.004612,0.293144,0.004429,2981.793213,135.783371,145.153946,36,0
305,18770,0.205468,0.013347,0.662506,0.006251,0.320961,0.005760,2903.080566,175.817215,110.154663,36,0
306,21481,0.222132,0.011780,0.700684,0.005107,0.313327,0.004724,3177.692627,154.890991,154.259369,36,0
307,24252,0.244481,0.012083,0.697848,0.005034,0.310039,0.004819,2974.652588,133.953400,140.336990,36,0
308,18754,0.182885,0.014191,0.714344,0.006447,0.345616,0.005948,3238.895508,234.582962,166.386520,36,0
309,21682,0.251902,0.011847,0.660407,0.005026,0.291053,0.004805,2779.396240,119.812782,123.847008,36,0
310,18469,0.262630,0.014941,0.651438,0.006417,0.323239,0.006254,2564.259521,134.957306,79.264320,36,0
311,21392,0.296362,0.013081,0.601592,0.005655,0.280628,0.005013,2526.634277,100.532112,90.542961,36,0
312,16550,0.230860,0.013198,0.684308,0.005621,0.303305,0.005431,2416.986572,127.455887,111.332336,36,0
313,18773,0.259358,0.012398,0.626027,0.005410,0.280605,0.004998,2559.024170,112.592834,71.720428,36,0
314,20516,0.221223,0.011822,0.709404,0.005086,0.309760,0.004696,2976.097412,145.759857,156.925858,36,0
315,21982,0.360059,0.013753,0.539528,0.005711,0.248757,0.004845,2194.862061,74.596207,80.235329,36,0
316,21237,0.283425,0.012009,0.629018,0.004826,0.270096,0.004486,2454.393799,94.617859,91.104408,36,0
317,22806,0.206375,0.011689,0.725854,0.004936,0.311859,0.004789,3181.125977,167.098022,225.386719,36,0
318,25919,0.228731,0.016016,0.671373,0.007439,0.347242,0.006854,2785.946777,181.988983,163.455521,36,0
319,22052,0.262623,0.011296,0.622660,0.004831,0.274119,0.004277,2823.354980,110.858459,70.983978,36,0
320,20717,0.234128,0.023345,0.717891,0.008769,0.408610,0.009307,2900.344238,265.608368,166.761063,36,0
321,21240,0.316160,0.013478,0.642394,0.005364,0.291856,0.005012,2368.506836,89.935944,88.501617,36,0
322,23537,0.299468,0.012803,0.601094,0.005179,0.262746,0.004697,2194.626709,84.698189,114.223877,36,0
323,20762,0.237528,0.014575,0.719196,0.005988,0.345270,0.005931,3003.523926,167.948547,154.827301,36,0
324,25429,0.213643,0.011723,0.681203,0.005502,0.313539,0.004831,3300.803467,167.542694,166.542068,36,0
325,25023,0.295211,0.015552,0.658190,0.006942,0.325684,0.006289,2350.897949,110.915550,102.248253,36,0
326,21083,0.305395,0.015123,0.666441,0.006287,0.322653,0.006241,2442.645020,108.711021,81.745880,36,0
327,20164,0.254610,0.013184,0.688223,0.005508,0.314957,0.005159,2698.649170,126.754181,90.786491,36,0
328,20142,0.305310,0.012437,0.608729,0.004952,0.261696,0.004510,2256.309326,82.636810,111.757919,36,0
329,20972,0.294132,0.013175,0.654985,0.005221,0.289859,0.004898,2303.113037,92.374535,101.683853,36,0
330,21204,0.280315,0.013255,0.641853,0.005796,0.299103,0.005205,2523.195312,107.780571,107.730377,36,0
331,21296,0.204602,0.014057,0.736830,0.006031,0.342121,0.005711,3129.282715,198.582748,214.082916,36,0
332,21736,0.358104,0.014928,0.582257,0.005926,0.271757,0.005433,2059.606689,76.065910,77.389877,36,0
333,33043,0.306297,0.013462,0.624273,0.006001,0.295385,0.005287,2513.831543,98.867126,194.746719,36,0
334,21515,0.230704,0.012426,0.747656,0.005061,0.319081,0.004826,2955.383545,144.473038,231.574432,36,0
335,21009,0.211515,0.018479,0.747354,0.006974,0.379465,0.007300,3045.948730,244.490799,145.799789,36,0
336,22568,0.365314,0.015615,0.566412,0.006976,0.292155,0.005583,2278.555664,84.761971,95.847145,36,0
337,23349,0.289771,0.013310,0.641461,0.005690,0.296936,0.005226,2500.592285,103.485718,123.897949,36,0
338,21900,0.314749,0.014314,0.576302,0.006114,0.271509,0.005370,2144.056885,88.481201,91.550339,36,0
339,20453,0.207240,0.013926,0.706355,0.006262,0.345001,0.005913,3291.295410,204.847244,187.670471,36,0
340,21320,0.323505,0.014600,0.612850,0.006348,0.299723,0.005701,2293.517334,92.464661,119.334366,36,0
341,22525,0.262053,0.012078,0.674312,0.005077,0.302844,0.004784,2861.854980,119.738045,130.976700,36,0
342,21411,0.316775,0.013769,0.607057,0.005758,0.277057,0.005241,2095.541992,81.753113,107.912514,36,0
343,23287,0.270394,0.011483,0.652613,0.004848,0.286332,0.004555,2896.268066,112.074646,139.647644,36,0
344,23179,0.213711,0.012440,0.734684,0.005312,0.315234,0.005018,2805.172607,149.749939,214.135162,36,0
345,19474,0.267021,0.013798,0.661970,0.006067,0.310736,0.005496,2457.793701,115.235466,120.486816,36,0
346,21714,0.294198,0.012438,0.665676,0.004866,0.285117,0.004427,2446.004150,92.927803,106.891960,36,0
347,24160,0.313685,0.012418,0.591706,0.005189,0.254798,0.004289,2225.511475,78.885284,138.161743,36,0
348,22396,0.289635,0.017247,0.650990,0.007501,0.336105,0.007068,2218.788086,120.277802,92.657867,36,0
349,22910,0.387954,0.013722,0.513800,0.005402,0.230783,0.004568,2173.106689,68.114319,130.758972,36,0
350,4787,0.100000,0.013722,0.800000,0.005402,0.300000,0.004568,918.400024,68.114319,130.758972,36,-1
351,21556,0.308825,0.013119,0.602410,0.005576,0.269333,0.004806,2171.427002,82.624214,95.490982,36,0
352,25364,0.266055,0.012968,0.619616,0.005684,0.276858,0.004990,2281.088623,101.946732,103.287140,36,0
353,24458,0.339561,0.014027,0.550469,0.005907,0.255797,0.005099,2179.354248,80.811157,89.621986,36,0
354,18985,0.247380,0.013860,0.693796,0.005948,0.315458,0.005488,2401.923096,122.512985,127.264381,36,0
355,16746,0.217040,0.014859,0.714837,0.006509,0.324422,0.006153,2218.267822,139.688995,145.508682,36,0
356,21653,0.278260,0.012230,0.643741,0.005111,0.277577,0.004400,2392.857666,95.003967,117.323563,36,0
357,17421,0.241872,0.014207,0.714259,0.005894,0.313760,0.005679,2171.323486,115.977837,140.605881,36,0
358,19950,0.179789,0.018470,0.762310,0.007318,0.370592,0.007625,2704.554443,258.966431,181.725525,36,0
359,21928,0.216815,0.013478,0.660507,0.006200,0.299571,0.005623,2328.755859,136.000610,108.908127,36,0
