pmt,nentries,mu,emu,q,eq,sigma,esigma,amplitude,eamplitude,chi2,ndf,fitstatus
252,19988,0.396408,0.014565,0.418423,0.006753,0.185503,0.004536,1908.198608,65.487602,250.834152,36,0
253,20158,0.430432,0.014205,0.400129,0.006425,0.172868,0.003941,1893.673950,56.257702,300.957611,36,0
254,20578,0.378032,0.012618,0.419143,0.005393,0.167936,0.003436,1899.692017,58.438080,328.751495,36,0
255,21125,0.384294,0.014528,0.415370,0.006457,0.182763,0.004452,1709.584473,60.136215,260.459106,36,0
256,18982,0.469779,0.015573,0.411018,0.006449,0.177006,0.004363,1637.082520,48.023762,236.870132,36,0
257,21513,0.450982,0.014734,0.406864,0.006051,0.169091,0.003974,1662.760376,49.019947,315.303528,36,0
258,18791,0.459309,0.017193,0.397440,0.007915,0.184765,0.005121,1657.466309,54.304554,232.808456,36,0
259,23002,0.409310,0.015417,0.400325,0.007382,0.182115,0.004503,1945.046265,64.436378,331.049347,36,0
260,17535,0.382275,0.017176,0.383447,0.008898,0.184450,0.005587,1689.887695,68.981552,260.379639,36,0
261,20840,0.378764,0.013656,0.426426,0.006110,0.183885,0.004126,1924.946777,62.844231,274.571838,36,0
262,17003,0.372108,0.013587,0.408854,0.006157,0.169357,0.003964,1735.310669,58.002281,269.879028,36,0
263,19277,0.369156,0.013980,0.367481,0.007087,0.153436,0.003924,1830.800293,66.867996,358.989319,36,0
264,17676,0.407399,0.015735,0.406443,0.007336,0.180104,0.004634,1572.812988,54.836971,259.760132,36,0
265,14517,0.480280,0.017954,0.311727,0.006678,0.108900,0.003268,754.679321,34.830521,334.998047,36,0
266,16976,0.352709,0.015074,0.606478,0.005793,0.261837,0.005350,1627.869263,61.196266,80.506699,36,0
267,13945,0.461264,0.016762,0.324668,0.006610,0.114920,0.003036,892.379761,36.798828,323.124756,36,0
268,15637,0.408705,0.016701,0.387815,0.009361,0.178749,0.005604,1395.754272,47.459858,224.235809,36,0
269,16064,0.319153,0.014450,0.422852,0.006805,0.182620,0.004643,1617.934570,69.023232,275.176544,36,0
270,14909,0.352839,0.014616,0.363099,0.007272,0.142681,0.003869,1394.316284,57.828503,308.733582,36,0
271,18305,0.352100,0.012411,0.395953,0.005839,0.153051,0.003375,1726.562744,59.345043,322.332886,36,0
272,14923,0.354094,0.014814,0.413403,0.007068,0.177970,0.004566,1594.654053,61.880337,228.587860,36,0
273,19816,0.366811,0.012731,0.400323,0.005777,0.162738,0.003710,1933.046387,63.932228,323.069763,36,0
274,15278,0.377627,0.013804,0.428510,0.005951,0.170707,0.003742,1512.150146,50.955994,275.429260,36,0
275,19234,0.385668,0.013613,0.414836,0.005956,0.173521,0.003908,1905.946167,61.146664,337.014496,36,0
276,20278,0.396773,0.013461,0.421476,0.006045,0.178878,0.003882,1918.165527,58.821972,311.520874,36,0
277,18516,0.372118,0.013119,0.417289,0.006012,0.174156,0.003845,1900.878784,60.789486,273.507233,36,0
278,16633,0.442071,0.017688,0.406449,0.008290,0.187595,0.005336,1460.288452,50.855652,197.950165,36,0
279,14539,0.567972,0.008604,0.325116,0.003246,0.120216,0.003617,614.001587,9.446829,310.580078,36,0
280,19050,0.361026,0.012462,0.417284,0.005477,0.170279,0.003431,2004.609009,62.841942,360.994598,36,0
281,20188,0.370280,0.012483,0.409565,0.005521,0.170527,0.003713,2170.769287,68.014961,318.392578,36,0
282,25388,0.423731,0.016040,0.417805,0.007524,0.195749,0.004992,1821.503662,60.246181,238.549820,36,0
283,19803,0.387299,0.012963,0.390163,0.006061,0.164226,0.003693,2125.417236,66.353958,363.748688,36,0
284,24736,0.379204,0.012486,0.400928,0.005819,0.166181,0.003626,2130.103027,65.428833,366.725433,36,0
285,23094,0.384790,0.003598,0.416139,0.002585,0.180276,0.002261,2131.442871,18.831697,361.549683,36,0
286,21612,0.438634,0.012788,0.409223,0.005325,0.167441,0.003465,2046.299072,53.601315,302.200806,36,0
287,21445,0.382812,0.012533,0.401104,0.005311,0.158185,0.003211,2057.718506,62.089382,414.613647,36,0
288,21885,0.404017,0.015467,0.409018,0.007717,0.193101,0.004830,2028.692505,67.676048,282.478180,36,0
289,22646,0.380340,0.011903,0.405197,0.005472,0.167962,0.003427,2314.440430,67.262421,367.903717,36,0
290,22036,0.446205,0.015002,0.378868,0.006780,0.166916,0.004169,1980.920776,60.081936,458.705688,36,0
291,23025,0.400394,0.013832,0.415694,0.006427,0.188229,0.004313,2206.943115,68.638351,320.745117,36,0
292,24669,0.412832,0.012736,0.342831,0.006187,0.124546,0.002667,1655.282959,55.451851,532.588257,36,0
293,22357,0.373201,0.012014,0.410695,0.005506,0.172012,0.003535,2333.462158,69.352692,350.829895,36,0
294,22932,0.384911,0.012112,0.409666,0.005606,0.169202,0.003548,2075.372559,58.988438,362.673370,36,0
295,26198,0.360113,0.012022,0.399754,0.005476,0.163064,0.003372,2230.473633,70.692017,421.514618,36,0
296,23607,0.397675,0.011905,0.370216,0.005551,0.147420,0.003068,2201.607910,64.284859,521.744019,36,0
297,20267,0.356343,0.011322,0.413866,0.005205,0.165020,0.003151,2189.176514,64.033073,348.744812,36,0
298,21067,0.415898,0.014813,0.413712,0.006645,0.184457,0.004443,1884.788940,60.273094,315.918976,36,0
299,23905,0.384065,0.012282,0.413827,0.005503,0.172655,0.003560,2228.519043,66.237625,346.346802,36,0
300,21470,0.363071,0.010989,0.416130,0.004633,0.159513,0.002933,2200.206299,62.662201,387.221741,36,0
301,26892,0.362507,0.011528,0.409858,0.005342,0.169906,0.003438,2361.521240,70.636810,385.726288,36,0
302,21162,0.409806,0.014553,0.412230,0.006391,0.183047,0.004381,1882.059082,60.458244,262.343109,36,0
303,24481,0.411146,0.012268,0.410116,0.005372,0.169637,0.003598,2253.055176,62.275806,358.135315,36,0
304,22358,0.351138,0.011278,0.412330,0.004935,0.168755,0.003165,2408.286133,72.913826,406.055756,36,0
305,20535,0.409568,0.004031,0.359660,0.002402,0.158254,0.002332,1918.795044,18.473825,392.937225,36,0
306,23380,0.388911,0.012336,0.408696,0.005882,0.175761,0.003777,2378.024414,68.992546,412.743744,36,0
307,25970,0.424986,0.015403,0.387088,0.008028,0.190723,0.004889,2355.984863,74.296371,344.428040,36,0
308,20765,0.337359,0.011351,0.409178,0.005346,0.162672,0.003241,2186.385010,70.170975,386.336761,36,0
309,24295,0.435279,0.003873,0.408255,0.002460,0.172966,0.002149,2144.443604,17.972317,433.929657,36,0
310,21054,0.410538,0.013835,0.410038,0.006531,0.184145,0.004172,2137.274170,64.725441,353.327057,36,0
311,24264,0.412515,0.012860,0.399206,0.005901,0.172379,0.003756,2268.077148,65.116516,341.280731,36,0
312,19201,0.356344,0.013145,0.402208,0.006462,0.174879,0.003981,2100.097168,71.442131,394.677917,36,0
313,23731,0.399311,0.013471,0.400731,0.006385,0.178928,0.004084,2235.432129,66.756500,344.571899,36,0
314,23801,0.347435,0.011379,0.399606,0.005456,0.164226,0.003306,2432.163574,75.214081,399.133362,36,0
315,24955,0.397194,0.012626,0.383842,0.006011,0.165921,0.003631,2415.760254,71.724030,450.708038,36,0
316,24005,0.390239,0.011996,0.405170,0.005412,0.168492,0.003421,2331.389404,66.163490,417.100037,36,0
317,24872,0.368105,0.011468,0.408957,0.005070,0.164144,0.003254,2355.796143,68.442871,365.667999,36,0
318,28559,0.389800,0.013380,0.413137,0.006351,0.179600,0.003996,2057.159668,63.384335,283.699219,36,0
319,24189,0.370078,0.011213,0.411794,0.004926,0.167143,0.003067,2442.315430,68.499458,460.633698,36,0
320,22105,0.450847,0.016088,0.407287,0.007641,0.193730,0.004893,1909.976440,58.143311,313.253174,36,0
321,23373,0.409648,0.013227,0.408686,0.006343,0.182339,0.003997,2272.672852,65.581215,302.976562,36,0
322,25566,0.394998,0.012629,0.403886,0.005630,0.166700,0.003557,2062.702881,61.083656,340.856628,36,0
323,23393,0.416853,0.012764,0.417233,0.005624,0.178771,0.003638,2207.151855,60.817345,334.571350,36,0
324,26261,0.359086,0.011978,0.393947,0.006015,0.167766,0.003525,2456.329590,76.263641,384.252655,36,0
325,22191,0.411798,0.014521,0.403571,0.006845,0.183670,0.004495,2058.590332,65.197876,331.130920,36,0
326,24329,0.438030,0.015801,0.387466,0.008037,0.190544,0.004979,2244.558105,71.192421,366.608185,36,0
327,20865,0.398188,0.013475,0.401439,0.006321,0.172087,0.003888,2023.443237,62.552246,334.515778,36,0
328,21420,0.411590,0.013113,0.399399,0.005792,0.167398,0.003771,2096.763916,61.458290,278.762085,36,0
329,22540,0.400054,0.013170,0.409135,0.005813,0.171861,0.003701,2072.462402,61.407257,292.544098,36,0
330,24046,0.362465,0.012904,0.402765,0.006307,0.179963,0.004070,2387.489258,77.649536,365.367401,36,0
331,22373,0.331300,0.011482,0.423133,0.005185,0.172669,0.003437,2277.908936,73.868759,333.407593,36,0
332,23462,0.425365,0.013401,0.409702,0.005704,0.170454,0.003871,1933.288086,55.428154,254.676010,36,0
333,34719,0.391074,0.012841,0.402982,0.005864,0.168642,0.003768,2199.305664,69.022728,352.526611,36,0
334,22173,0.346753,0.010916,0.396726,0.005010,0.156130,0.003042,2363.475830,71.932762,411.119781,36,0
335,21248,0.354622,0.012818,0.416261,0.006281,0.179927,0.003949,2123.329590,70.418800,317.066772,36,0
336,25786,0.463466,0.015873,0.386440,0.007536,0.181489,0.004635,2057.881104,61.184437,328.740509,36,0
337,25436,0.407416,0.013677,0.383224,0.006561,0.166141,0.003920,2104.670166,64.368462,388.355194,36,0
338,22401,0.404161,0.013243,0.388238,0.005973,0.159011,0.003603,1883.563354,57.361027,345.025238,36,0
339,20784,0.339258,0.011197,0.420460,0.004824,0.165643,0.003124,2220.627930,68.714828,379.015381,36,0
340,23612,0.409476,0.014298,0.395670,0.007049,0.177737,0.004243,2055.726807,64.245300,303.766266,36,0
341,22814,0.356996,0.012258,0.404447,0.006108,0.177231,0.003809,2433.354980,77.024902,376.649750,36,0
342,19608,0.377277,0.013376,0.402487,0.006312,0.167958,0.003842,1849.550903,61.522575,291.620026,36,0
343,23127,0.349109,0.011145,0.405949,0.005316,0.162279,0.003223,2390.107910,71.830803,364.209137,36,0
344,22862,0.369229,0.013515,0.385007,0.006680,0.164305,0.003908,1931.955078,66.276947,381.446808,36,0
345,18578,0.407129,0.014948,0.396607,0.006851,0.169362,0.004472,1776.892944,65.500488,311.869995,36,0
346,21063,0.395572,0.013178,0.414028,0.005852,0.175261,0.003845,2007.649902,61.311787,255.373459,36,0
347,24536,0.346954,0.013063,0.401605,0.006521,0.173190,0.004066,2085.188965,72.998840,320.210114,36,0
348,21549,0.354844,0.015090,0.399396,0.008061,0.190612,0.005017,1993.463257,76.596672,247.679764,36,0
349,22204,0.408619,0.012733,0.376813,0.005683,0.149367,0.003239,1911.660278,57.650509,418.121918,36,0
350,3940,0.100000,0.012733,0.800000,0.005683,0.300000,0.003239,751.000000,57.650509,418.121918,36,-1
351,20322,0.389581,0.014382,0.397430,0.006661,0.168995,0.004157,1752.685181,59.813278,297.374451,36,0
352,31235,0.339867,0.013184,0.399571,0.006974,0.176844,0.004416,1980.057617,73.814316,284.042847,36,0
353,27526,0.376896,0.014672,0.376954,0.007647,0.171568,0.004504,2030.132446,72.679268,323.564056,36,0
354,19655,0.348010,0.013251,0.414183,0.006112,0.174243,0.003991,1883.763794,66.675545,276.601746,36,0
355,19873,0.307372,0.013555,0.396352,0.006915,0.160565,0.004121,1618.592407,69.553719,262.675415,36,0
356,23352,0.364608,0.013395,0.384915,0.006918,0.165771,0.003932,1993.060547,68.426079,348.460388,36,0
357,15742,0.354472,0.014409,0.399969,0.007157,0.170937,0.004410,1668.936279,62.696545,238.068680,36,0
358,17881,0.313530,0.013040,0.410054,0.006735,0.171768,0.004263,1784.835693,71.056198,248.762436,36,0
359,20913,0.314488,0.012837,0.397507,0.006116,0.150940,0.003657,1568.196899,63.289524,267.579620,36,0
