pmt,nentries,mu,emu,q,eq,sigma,esigma,amplitude,eamplitude,chi2,ndf,fitstatus
252,20852,0.460137,0.015078,0.392409,0.006414,0.166158,0.003962,1678.546021,48.841129,318.307220,36,0
253,20393,0.428842,0.014336,0.382111,0.006652,0.164197,0.003852,1900.427368,58.241898,420.022583,36,0
254,21194,0.399086,0.014164,0.378610,0.006951,0.164127,0.003989,1917.548340,62.466175,350.457153,36,0
255,22527,0.440143,0.014746,0.390960,0.006265,0.161190,0.003850,1600.361816,49.291912,342.009949,36,0
256,18917,0.472910,0.014726,0.395351,0.005983,0.162928,0.003714,1645.293823,45.765015,351.054474,36,0
257,22012,0.454016,0.016208,0.374379,0.007706,0.170005,0.004508,1758.856934,55.939816,421.658020,36,0
258,20636,0.488290,0.015090,0.389082,0.006234,0.160960,0.003841,1602.859375,45.101460,343.367065,36,0
259,23923,0.433538,0.015078,0.372106,0.007516,0.165813,0.004193,1863.726685,58.095856,431.217468,36,0
260,18914,0.467653,0.017325,0.378489,0.007677,0.164970,0.004733,1446.852417,48.149780,308.312988,36,0
261,20615,0.393430,0.014492,0.390354,0.007079,0.172815,0.004275,1927.663696,64.640450,386.731812,36,0
262,19882,0.443315,0.004463,0.382078,0.002639,0.162735,0.002429,1682.241333,16.202888,427.663513,36,0
263,19570,0.416834,0.013920,0.356884,0.006319,0.140908,0.003308,1658.613770,57.877815,505.722565,36,0
264,18464,0.475701,0.017430,0.372497,0.007585,0.161326,0.004555,1443.592285,47.687416,340.981964,36,0
265,13617,0.530031,0.019830,0.337317,0.005885,0.108592,0.002999,558.903870,24.866446,322.381622,36,0
266,18458,0.443906,0.016074,0.551229,0.005724,0.233944,0.004981,1450.617188,45.655403,123.054062,36,0
267,15005,0.542893,0.019241,0.336884,0.006709,0.116627,0.003135,676.161072,27.920153,437.364960,36,0
268,16691,0.462947,0.016198,0.382936,0.006660,0.152744,0.004033,1263.911011,41.612747,304.556335,36,0
269,16906,0.395472,0.015565,0.388761,0.006803,0.162067,0.004198,1429.502563,49.187332,295.367981,36,0
270,15330,0.396952,0.014782,0.342248,0.006771,0.129799,0.003466,1148.752441,47.966835,315.095093,36,0
271,17711,0.359569,0.013009,0.366067,0.006364,0.140592,0.003316,1583.622925,58.590454,345.648010,36,0
272,15050,0.414558,0.016056,0.383810,0.007583,0.161293,0.004467,1384.055420,50.395466,262.286774,36,0
273,19059,0.351275,0.012083,0.385392,0.005703,0.148452,0.003339,1872.735474,63.743820,428.667664,36,0
274,15158,0.395572,0.015399,0.389407,0.007196,0.161133,0.004304,1405.871094,50.677773,291.101959,36,0
275,18360,0.415899,0.013311,0.388461,0.005681,0.151847,0.003396,1705.011841,52.017555,378.836884,36,0
276,18558,0.408600,0.014809,0.391206,0.006395,0.166775,0.004110,1703.907104,55.993053,339.084503,36,0
277,18630,0.386940,0.013153,0.386517,0.005845,0.153447,0.003509,1753.454224,56.833073,368.842407,36,0
278,16201,0.501462,0.019225,0.369593,0.008647,0.166465,0.005109,1293.888306,43.919025,287.731476,36,0
279,17380,0.613068,0.021711,0.342366,0.005948,0.109816,0.003061,455.337067,19.302795,363.041870,36,0
280,18356,0.365479,0.012498,0.385116,0.006033,0.153013,0.003388,1911.507324,63.821098,438.587311,36,0
281,19432,0.409712,0.014357,0.375942,0.006949,0.162495,0.003983,1941.056519,62.831371,388.531036,36,0
282,17571,0.411781,0.015093,0.383473,0.007231,0.165522,0.004253,1650.187256,55.081627,312.324615,36,0
283,21052,0.379620,0.012222,0.379327,0.005832,0.152337,0.003256,2053.851074,64.317513,425.249939,36,0
284,22174,0.384941,0.011887,0.366208,0.005889,0.144118,0.003120,1942.527344,60.797340,533.474792,36,0
285,20777,0.405300,0.013180,0.388229,0.006088,0.158981,0.003600,1874.662476,57.556217,354.361847,36,0
286,21547,0.451028,0.013900,0.379115,0.006151,0.162826,0.003868,2021.214111,57.656410,375.805908,36,0
287,20170,0.404671,0.012542,0.375263,0.005638,0.146464,0.003108,1848.395020,56.433056,453.526093,36,0
288,22055,0.380564,0.013738,0.392910,0.006532,0.170582,0.003901,1999.158813,66.321579,340.500488,36,0
289,21731,0.406168,0.013005,0.376590,0.006060,0.157121,0.003533,2124.063721,63.764439,464.804443,36,0
290,21406,0.449374,0.015793,0.360038,0.007829,0.161830,0.004210,1865.923584,58.667103,414.998566,36,0
291,21558,0.396680,0.013167,0.391920,0.005775,0.167389,0.003432,2082.129150,61.421696,424.952759,36,0
292,23822,0.390070,0.011943,0.337010,0.005309,0.117082,0.002333,1547.223755,56.311691,505.318878,36,0
293,21959,0.370000,0.011802,0.383454,0.005572,0.153914,0.003173,2198.524414,66.795006,485.283478,36,0
294,21479,0.381724,0.013506,0.376893,0.006796,0.159757,0.003744,1975.901245,65.709839,372.380707,36,0
295,22762,0.377476,0.012007,0.379841,0.005450,0.149925,0.003198,2053.478760,63.884811,440.262299,36,0
296,22919,0.391669,0.014339,0.342684,0.007612,0.147759,0.003667,2208.958496,73.772621,550.955933,36,0
297,19363,0.366446,0.012011,0.379764,0.005997,0.151343,0.003314,2057.073242,67.834267,440.807617,36,0
298,19698,0.416951,0.015581,0.375626,0.007750,0.170341,0.004628,1881.889648,64.113251,340.595398,36,0
299,24871,0.394379,0.012885,0.386056,0.006282,0.168840,0.003732,2241.201904,68.352882,402.872833,36,0
300,20717,0.397774,0.011934,0.368255,0.005587,0.144276,0.003041,1963.612671,60.092613,497.553009,36,0
301,26494,0.401062,0.012844,0.384692,0.006212,0.159284,0.003623,2049.082275,61.327751,437.834167,36,0
302,24651,0.393925,0.013872,0.401989,0.006580,0.171917,0.003993,1842.487183,59.331989,276.322784,36,0
303,24081,0.410772,0.011962,0.383515,0.005382,0.154333,0.003170,2167.648193,60.413296,398.978546,36,0
304,21896,0.346397,0.010690,0.393828,0.004873,0.151466,0.002872,2285.396973,67.730797,377.453339,36,0
305,20468,0.389349,0.013421,0.355024,0.006507,0.140454,0.003276,1734.963501,59.386978,415.143494,36,0
306,22742,0.369584,0.012000,0.380537,0.005722,0.157549,0.003334,2377.083008,73.155823,385.414215,36,0
307,26201,0.428539,0.016941,0.353613,0.009321,0.175332,0.005055,2179.823242,74.970528,388.236237,36,0
308,19769,0.343976,0.011153,0.375698,0.005676,0.146671,0.003245,1969.909912,63.518784,385.287476,36,0
309,23325,0.421145,0.012831,0.388675,0.005641,0.158318,0.003358,2065.672852,58.966541,413.263397,36,0
310,19719,0.385642,0.013822,0.384951,0.006938,0.170318,0.004165,2118.262207,70.256569,365.602386,36,0
311,22759,0.418014,0.013944,0.369764,0.006970,0.163743,0.003937,2178.258057,66.804634,409.875732,36,0
312,17454,0.326128,0.011890,0.382870,0.006027,0.152416,0.003493,2000.108887,69.293480,375.538666,36,0
313,20200,0.385275,0.013953,0.382818,0.006907,0.168208,0.004119,2066.156982,68.167770,374.658234,36,0
314,22039,0.381850,0.012200,0.371377,0.005887,0.148622,0.003219,2057.016357,64.201622,434.314850,36,0
315,23219,0.434300,0.013941,0.364319,0.006676,0.156206,0.003701,2053.103760,63.900238,444.692566,36,0
316,21737,0.411913,0.012474,0.387023,0.005513,0.155877,0.003289,2015.958130,57.904888,395.580078,36,0
317,23637,0.351932,0.011662,0.373852,0.005787,0.147743,0.003151,2142.017822,70.037331,459.623413,36,0
318,26512,0.370227,0.014256,0.379650,0.007690,0.169712,0.004251,1965.145142,69.690514,370.527496,36,0
319,24277,0.382883,0.011815,0.390048,0.005381,0.154696,0.003181,2133.192627,62.946293,371.688538,36,0
320,20709,0.399066,0.014535,0.394105,0.007002,0.172228,0.004212,1838.464111,61.536480,340.600952,36,0
321,21811,0.397737,0.014464,0.378749,0.007769,0.171636,0.004429,2149.095703,70.138466,369.685120,36,0
322,23483,0.402030,0.013522,0.383383,0.006436,0.158912,0.003776,1875.056152,59.209656,357.652313,36,0
323,21106,0.423359,0.013626,0.382491,0.006148,0.161762,0.003723,2012.837646,60.431831,399.257538,36,0
324,21073,0.343225,0.012081,0.369746,0.006414,0.154214,0.003509,2284.561279,78.148109,403.902374,36,0
325,21753,0.463451,0.018006,0.362744,0.009192,0.175369,0.005533,1846.268433,68.325790,349.985901,36,0
326,21205,0.443453,0.015649,0.374691,0.007439,0.167054,0.004408,1957.383423,59.676407,398.219269,36,0
327,19578,0.404844,0.014012,0.366148,0.007026,0.157100,0.003881,1872.971069,61.933575,435.652374,36,0
328,20427,0.397351,0.013158,0.384364,0.006174,0.161060,0.003687,2031.987915,63.036804,393.158966,36,0
329,20845,0.384539,0.012686,0.391407,0.005956,0.159695,0.003505,1983.271851,61.438103,343.610565,36,0
330,22459,0.380704,0.012092,0.394820,0.005523,0.157973,0.003256,2038.549316,61.714302,444.164368,36,0
331,22271,0.369352,0.012662,0.384578,0.005756,0.156513,0.003436,2056.090088,66.641541,364.341675,36,0
332,22418,0.482271,0.015949,0.372689,0.007033,0.164029,0.004277,1809.382202,53.414257,329.676849,36,0
333,34791,0.379600,0.013407,0.372965,0.007326,0.165561,0.004042,2236.611816,74.096420,406.884369,36,0
334,20475,0.398278,0.011539,0.366688,0.005151,0.137600,0.002828,1936.129517,58.119812,479.629761,36,0
335,23093,0.387073,0.013064,0.381492,0.006154,0.154615,0.003476,1871.745239,60.072563,407.951996,36,0
336,22842,0.477397,0.016493,0.365246,0.007837,0.170628,0.004613,1961.528809,59.641098,414.882080,36,0
337,25206,0.422474,0.014084,0.364407,0.006844,0.155168,0.003790,1951.130615,60.623447,463.108856,36,0
338,23263,0.410372,0.012967,0.371895,0.005983,0.145359,0.003170,1715.308960,53.687435,477.240204,36,0
339,21048,0.362108,0.012147,0.383476,0.005919,0.154985,0.003342,2079.301270,67.937836,428.240509,36,0
340,21453,0.412210,0.013043,0.393807,0.005937,0.160463,0.003421,1904.262573,56.078228,381.722931,36,0
341,25019,0.383801,0.012481,0.390435,0.005618,0.160212,0.003412,2153.303955,65.128441,376.010101,36,0
342,20969,0.420364,0.013612,0.381066,0.006009,0.151787,0.003597,1742.648682,55.505219,349.299866,36,0
343,23814,0.397221,0.012045,0.379973,0.005451,0.153735,0.003204,2192.821533,62.608719,477.441833,36,0
344,22841,0.372124,0.012306,0.375701,0.005561,0.142205,0.003084,1759.278931,58.066338,426.108765,36,0
345,20299,0.414846,0.012600,0.391216,0.005092,0.147855,0.003054,1776.442749,53.598198,368.510895,36,0
346,22164,0.428068,0.004006,0.388236,0.002455,0.163738,0.002182,1982.006348,17.727180,384.381500,36,0
347,20636,0.374862,0.013051,0.395447,0.005793,0.159898,0.003469,1965.088623,64.692833,403.108887,36,0
348,21788,0.405627,0.013610,0.400859,0.006013,0.161389,0.003648,1654.392334,52.176701,323.312561,36,0
349,23730,0.434740,0.013276,0.350648,0.006229,0.143776,0.003205,2011.960938,59.586391,538.296631,36,0
350,3152,0.100000,0.013276,0.800000,0.006229,0.300000,0.003205,600.400024,59.586391,538.296631,36,-1
351,21777,0.430378,0.014230,0.378731,0.006556,0.158030,0.003724,1781.102173,54.341957,412.540375,36,0
352,24237,0.387581,0.012786,0.388393,0.005600,0.150577,0.003298,1716.819336,54.476013,337.764496,36,0
353,27574,0.444354,0.014389,0.367140,0.006720,0.155433,0.003713,1845.203979,55.713036,406.858521,36,0
354,28030,0.385852,0.013051,0.387062,0.005833,0.156172,0.003430,1851.824219,58.557346,405.666138,36,0
355,16473,0.382524,0.016549,0.367234,0.007864,0.151370,0.004142,1375.272339,55.678276,338.878632,36,0
356,24992,0.387417,0.014007,0.366652,0.007094,0.156985,0.003844,1901.771729,64.251450,410.186188,36,0
357,17046,0.379698,0.014149,0.388069,0.006599,0.159320,0.003961,1630.643921,57.193657,319.603241,36,0
358,20556,0.419727,0.015762,0.371045,0.007219,0.149794,0.004026,1386.794800,49.183235,286.419159,36,0
359,21973,0.381767,0.014874,0.358242,0.007064,0.140702,0.003687,1414.589844,55.896011,356.818481,36,0
